,daily_min_temp,forecast
1982-07-10,2.8,3.7296726770766035
1982-07-11,4.0,3.1423995070586765
1982-07-12,7.5,3.680790445044072
1982-07-13,7.8,6.072524940323926
1982-07-14,5.6,7.170261420083918
1982-07-15,3.3,6.180453892192558
1982-07-16,5.0,4.370187743411211
1982-07-17,3.7,4.766717608952038
1982-07-18,3.9,4.097435409576197
1982-07-19,5.2,3.9734470475718635
1982-07-20,-0.2,4.742539266690654
1982-07-21,-0.8,1.6611033314065076
1982-07-22,0.9,0.09196106027976259
1982-07-23,3.5,0.6042099554899665
1982-07-24,6.6,2.4220273688490064
1982-07-25,9.5,5.087702311040581
1982-07-26,9.0,7.9974983051078015
1982-07-27,3.5,8.665111541839144
1982-07-28,4.5,5.318714880599997
1982-07-29,5.7,4.784958906350903
1982-07-30,5.6,5.377513148916556
1982-07-31,7.1,5.521306370892864
1982-08-01,9.7,6.542124957834706
1982-08-02,8.3,8.598710968183168
1982-08-03,9.1,8.403562697368256
1982-08-04,2.8,8.856586814294474
1982-08-05,2.2,4.945430027068998
1982-08-06,4.5,3.1196982269876905
1982-08-07,3.8,4.027524997377764
1982-08-08,3.8,3.8791097313716403
1982-08-09,6.2,3.8275041396063116
1982-08-10,11.5,5.374322595532305
1982-08-11,10.2,9.438595634319913
1982-08-12,7.9,9.95384250825298
1982-08-13,9.0,8.590837064139912
1982-08-14,9.5,8.861449791717527
1982-08-15,6.0,9.283648339936903
1982-08-16,8.2,7.117231626704541
1982-08-17,9.2,7.831400733751822
1982-08-18,4.3,8.731090783888218
1982-08-19,6.6,5.835122837091417
1982-08-20,9.4,6.335951769613137
1982-08-21,13.2,8.326779928652648
1982-08-22,6.6,11.55001176955536
1982-08-23,5.1,8.343522049206916
1982-08-24,12.1,6.243692141773129
1982-08-25,11.2,9.946126950232827
1982-08-26,8.5,10.743695045218686
1982-08-27,4.6,9.332924289319127
1982-08-28,7.0,6.3454335096081325
1982-08-29,14.2,6.761544895290015
1982-08-30,12.7,11.382745574157262
1982-08-31,7.6,12.22771901255923
1982-09-01,4.0,9.366726296936054
1982-09-02,10.0,5.986054598532885
1982-09-03,10.5,8.472362380497977
1982-09-04,5.0,9.70635004482379
1982-09-05,4.5,6.8813756034598725
1982-09-06,8.2,5.42936581023955
1982-09-07,4.3,7.095812457749969
1982-09-08,9.8,5.434114714957268
1982-09-09,5.8,7.9988034727647275
1982-09-10,5.0,6.7158848843751455
1982-09-11,8.5,5.719117041368104
1982-09-12,9.0,7.325172701049606
1982-09-13,3.6,8.296481452973145
1982-09-14,6.7,5.613104230691199
1982-09-15,6.7,6.233229355741129
1982-09-16,10.1,6.497397782783555
1982-09-17,15.0,8.538825227117503
1982-09-18,8.9,12.354304902628384
1982-09-19,5.7,10.329639046317087
1982-09-20,4.2,7.7200517184934165
1982-09-21,4.0,5.662638169162792
1982-09-22,5.3,4.674642372369718
1982-09-23,6.3,5.042018581368328
1982-09-24,8.5,5.773867330614051
1982-09-25,11.5,7.364671148737162
1982-09-26,7.7,9.83310327136454
1982-09-27,9.2,8.56561416013352
1982-09-28,7.8,8.936470489273756
1982-09-29,6.3,8.272657542307263
1982-09-30,6.3,7.1176055953370545
1982-10-01,8.6,6.636313739002953
1982-10-02,6.1,7.785195643277403
1982-10-03,13.2,6.803021289055518
1982-10-04,9.9,10.492044416105323
1982-10-05,4.7,10.145588957052684
1982-10-06,5.8,7.06317557390048
1982-10-07,14.9,6.3345659468206525
1982-10-08,10.7,11.044237994873551
1982-10-09,8.6,10.850772426604575
1982-10-10,9.4,9.631880639426186
1982-10-11,5.7,9.50692651312944
1982-10-12,10.9,7.448108424898603
1982-10-13,13.1,9.296377900844147
1982-10-14,10.4,11.329279021410326
1982-10-15,8.2,10.82925327843768
1982-10-16,9.8,9.441128678391703
1982-10-17,7.5,9.630766819124029
1982-10-18,5.8,8.505737811310636
1982-10-19,9.8,7.056408134886993
1982-10-20,7.9,8.511625056647507
1982-10-21,8.7,8.190896811633756
1982-10-22,10.0,8.45767497851636
1982-10-23,10.6,9.266788532520799
1982-10-24,8.0,9.970305429973976
1982-10-25,10.2,8.936324164139279
1982-10-26,15.1,9.596317762259469
1982-10-27,13.9,12.491009957219692
1982-10-28,9.2,13.259489400307915
1982-10-29,9.0,11.12648332400476
1982-10-30,13.2,10.013156114207746
1982-10-31,7.0,11.662921652346892
1982-11-01,10.6,9.291199057344802
1982-11-02,6.9,9.957816309486002
1982-11-03,9.5,8.41332089812776
1982-11-04,12.5,8.963714737674568
1982-11-05,13.6,10.733818509088664
1982-11-06,17.7,12.201360156591441
1982-11-07,16.0,15.138996262290714
1982-11-08,11.3,15.613545130392454
1982-11-09,10.5,13.351145469070516
1982-11-10,14.4,11.858283327900168
1982-11-11,10.3,13.179690466618387
1982-11-12,9.0,11.702807743854928
1982-11-13,11.1,10.295884302105902
1982-11-14,14.5,10.715155896949685
1982-11-15,18.0,12.655997101074968
1982-11-16,12.8,15.490387868038644
1982-11-17,10.7,14.064518332493101
1982-11-18,9.1,12.34922380136421
1982-11-19,8.7,10.655835465038324
1982-11-20,12.4,9.612200970697415
1982-11-21,12.6,11.068817063164143
1982-11-22,10.3,11.859915796128227
1982-11-23,13.7,11.055861190281902
1982-11-24,16.0,12.411733624554156
1982-11-25,15.8,14.283558679409015
1982-11-26,12.1,15.092798583043749
1982-11-27,12.5,13.53153896945279
1982-11-28,12.2,12.99760982434962
1982-11-29,13.7,12.583541304115368
1982-11-30,16.1,13.161505678918644
1982-12-01,15.5,14.68260046892823
1982-12-02,10.3,15.11055983719931
1982-12-03,10.5,12.644867511476814
1982-12-04,11.0,11.524496583900117
1982-12-05,11.9,11.24928115222086
1982-12-06,13.0,11.587419108544097
1982-12-07,12.2,12.317477104664317
1982-12-08,10.6,12.256723592939299
1982-12-09,13.0,11.401747858348692
1982-12-10,13.0,12.224688131818823
1982-12-11,12.2,12.62394680736044
1982-12-12,12.6,12.405697025552845
1982-12-13,18.7,12.505616395858404
1982-12-14,15.2,15.699891575716153
1982-12-15,15.3,15.435563604641116
1982-12-16,13.9,15.365686224677562
1982-12-17,15.8,14.615282004744458
1982-12-18,13.0,15.220586653984029
1982-12-19,13.0,14.089219138697386
1982-12-20,13.7,13.531259463296623
1982-12-21,12.0,13.617687807248997
1982-12-22,10.8,12.789548818616332
1982-12-23,15.6,11.762178309431373
1982-12-24,15.3,13.716572718477728
1982-12-25,13.9,14.525521389954118
1982-12-26,13.0,14.206312456083653
1982-12-27,15.3,13.594870719097337
1982-12-28,16.3,14.457303653458716
1982-12-29,15.8,15.393489690157534
1982-12-30,17.7,15.601049374903763
1982-12-31,16.3,16.67544746756921
1983-01-01,18.4,16.48276721282349
1983-01-02,15.0,17.464326133975604
1983-01-03,10.9,16.20952140524247
1983-01-04,11.4,13.486459083058431
1983-01-05,14.8,12.370099921468306
1983-01-06,12.1,13.637995463629574
1983-01-07,12.8,12.84947297238201
1983-01-08,16.2,12.8240608892878
1983-01-09,15.5,14.548753014366284
1983-01-10,13.0,15.039763130264207
1983-01-11,10.5,13.99699641234023
1983-01-12,9.1,12.2077832720952
1983-01-13,10.5,10.570958136192093
1983-01-14,11.8,10.533335221365633
1983-01-15,12.7,11.193294340228363
1983-01-16,12.7,11.975078100540195
1983-01-17,11.5,12.352506417086055
1983-01-18,13.8,11.909562810325841
1983-01-19,13.3,12.889863559012458
1983-01-20,11.6,13.103288589224157
1983-01-21,15.4,12.324216376999257
1983-01-22,12.4,13.910760435865027
1983-01-23,16.9,13.132587300833485
1983-01-24,14.7,15.060995821357972
1983-01-25,10.6,14.874795678278144
1983-01-26,15.6,12.707828490359256
1983-01-27,10.7,14.162929186689677
1983-01-28,12.6,12.44517600235152
1983-01-29,13.8,12.522335385577797
1983-01-30,14.3,13.154332284828978
1983-01-31,14.0,13.721054280161631
1983-02-01,18.1,13.859305435784913
1983-02-02,17.3,15.972734454325732
1983-02-03,13.0,16.65045876287101
1983-02-04,16.0,14.83332861409204
1983-02-05,14.9,15.40771931391222
1983-02-06,16.2,15.158332536698495
1983-02-07,20.3,15.669724665780741
1983-02-08,22.5,17.9573305511716
1983-02-09,17.2,20.3147754699146
1983-02-10,15.9,18.71955379497552
1983-02-11,16.8,17.32696218923706
1983-02-12,13.8,17.06502460052131
1983-02-13,12.8,15.431888431235812
1983-02-14,14.0,14.082024810130651
1983-02-15,17.5,14.039820418650201
1983-02-16,21.5,15.781043873402027
1983-02-17,16.8,18.713109696081446
1983-02-18,13.6,17.72155412881306
1983-02-19,14.5,15.67185865013425
1983-02-20,14.2,15.081894876154072
1983-02-21,15.7,14.637262844818718
1983-02-22,19.7,15.170034664730677
1983-02-23,17.4,17.430595617575612
1983-02-24,14.4,17.41509585403979
1983-02-25,16.9,15.92053284857336
1983-02-26,19.1,16.40410399423959
1983-02-27,20.4,17.731669011440804
1983-02-28,20.1,19.067841149931212
1983-03-01,19.9,19.59120557016852
1983-03-02,22.0,19.74717621736461
1983-03-03,20.5,20.886790230824616
1983-03-04,22.1,20.690556485908743
1983-03-05,20.6,21.403009001153897
1983-03-06,15.0,20.997280167822808
1983-03-07,20.6,17.980386915272366
1983-03-08,21.5,19.302177804285222
1983-03-09,16.2,20.38213330435159
1983-03-10,14.1,18.34598928888683
1983-03-11,14.5,16.229269140482955
1983-03-12,21.1,15.341366349562023
1983-03-13,15.9,18.168860407215345
1983-03-14,15.2,17.07602175170548
1983-03-15,13.1,16.177194215201048
1983-03-16,13.2,14.683970368643864
1983-03-17,12.5,13.951295821421727
1983-03-18,15.2,13.23220432567011
1983-03-19,17.6,14.19748969067504
1983-03-20,15.5,15.856289528215335
1983-03-21,16.7,15.681358194548709
1983-03-22,16.3,16.17884396609275
1983-03-23,15.1,16.23807229295879
1983-03-24,12.7,15.683410116956384
1983-03-25,10.0,14.22638709276686
1983-03-26,11.4,12.106924753291624
1983-03-27,12.6,11.745021933920757
1983-03-28,10.7,12.174932579376641
1983-03-29,10.0,11.437887355519521
1983-03-30,13.9,10.715388504753488
1983-03-31,13.4,12.30172658511545
1983-04-01,12.5,12.849607502825986
1983-04-02,12.8,12.675309517480187
1983-04-03,7.8,12.73732319534282
1983-04-04,11.1,10.289898267258119
1983-04-05,10.7,10.695298148443047
1983-04-06,7.1,10.697620683027907
1983-04-07,6.7,8.916187386368632
1983-04-08,5.7,7.795749824727425
1983-04-09,9.1,6.724213777588984
1983-04-10,15.2,7.924489331516607
1983-04-11,15.5,11.570582248144175
1983-04-12,11.1,13.684398073055029
1983-04-13,11.7,12.32592301225787
1983-04-14,11.5,12.008007226631113
1983-04-15,9.8,11.750225414888863
1983-04-16,6.2,10.75913739256292
1983-04-17,6.7,8.404970561250465
1983-04-18,7.5,7.499961304500086
1983-04-19,8.8,7.49998182851188
1983-04-20,8.0,8.176788158930451
1983-04-21,10.4,8.084991903906547
1983-04-22,14.5,9.286845863535426
1983-04-23,16.5,12.042661219892466
1983-04-24,14.1,14.520624050929808
1983-04-25,10.5,14.286249447110581
1983-04-26,12.6,12.247912506157276
1983-04-27,13.0,12.436956986316542
1983-04-28,8.7,12.738290580649718
1983-04-29,10.1,10.57990833324445
1983-04-30,12.0,10.32067689488899
1983-05-01,12.5,11.21874521925802
1983-05-02,13.5,11.902672005295862
1983-05-03,13.7,12.758824939221348
1983-05-04,13.5,13.26539226009184
1983-05-05,10.7,13.391641732025306
1983-05-06,13.0,11.950647350662742
1983-05-07,11.6,12.511929595540328
1983-05-08,13.0,12.025411542083518
1983-05-09,11.2,12.54505151168153
1983-05-10,13.5,11.828712140570131
1983-05-11,12.9,12.717314434836183
1983-05-12,6.8,12.814479859301414
1983-05-13,10.0,9.633646352928208
1983-05-14,14.5,9.83031176190072
1983-05-15,11.7,12.268741038770175
1983-05-16,6.7,11.971301712567431
1983-05-17,4.6,9.251792597440598
1983-05-18,4.9,6.758073550615688
1983-05-19,7.4,5.735707264885278
1983-05-20,8.3,6.633007655584257
1983-05-21,7.5,7.51906982181516
1983-05-22,6.2,7.508927035373026
1983-05-23,7.8,6.813905409950132
1983-05-24,13.2,7.337087973144666
1983-05-25,11.9,10.457136032236646
1983-05-26,6.5,11.247730160680597
1983-05-27,8.3,8.729892488713858
1983-05-28,12.1,8.503063706324706
1983-05-29,9.3,10.38327081412089
1983-05-30,7.5,9.817434817615316
1983-05-31,9.3,8.613098438670328
1983-06-01,11.0,8.970396916626473
1983-06-02,10.8,10.0223756865294
1983-06-03,5.3,10.426881477598037
1983-06-04,7.6,7.788046241902361
1983-06-05,5.6,7.690286959822494
1983-06-06,7.2,6.605941041300831
1983-06-07,9.6,6.914290116543129
1983-06-08,7.0,8.296921629149034
1983-06-09,8.3,7.62998937517028
1983-06-10,7.8,7.973514795655817
1983-06-11,4.7,7.884547388177321
1983-06-12,6.8,6.252626202956522
1983-06-13,7.2,6.534148048508082
1983-06-14,8.3,6.874597769760989
1983-06-15,9.5,7.603231651217078
1983-06-16,4.7,8.577410184254802
1983-06-17,3.0,6.604621972432448
1983-06-18,1.5,4.75063972006373
1983-06-19,2.5,3.0319557561521995
1983-06-20,6.2,2.748817984847355
1983-06-21,11.6,4.543458824544859
1983-06-22,6.6,8.25988847976701
1983-06-23,6.6,7.3695332714170405
1983-06-24,8.0,6.971076628354675
1983-06-25,7.9,7.502524549035034
1983-06-26,3.3,7.708093114224186
1983-06-27,3.9,5.4406310280913885
1983-06-28,6.0,4.635672288876069
1983-06-29,4.0,5.3430747306677056
1983-06-30,5.5,4.651054578671143
1983-07-01,8.5,5.088353779747972
1983-07-02,9.8,6.84432397271038
1983-07-03,9.5,8.395032623501686
1983-07-04,7.2,8.981025653176964
1983-07-05,8.1,8.048182242734278
1983-07-06,8.0,8.075158151376037
1983-07-07,8.5,8.036031987138196
1983-07-08,8.8,8.277555325813406
1983-07-09,8.3,8.549615638024113
1983-07-10,2.4,8.419631784211767
1983-07-11,4.9,5.288088422311319
1983-07-12,5.9,5.0816421441301936
1983-07-13,6.7,5.509702324701399
1983-07-14,8.4,6.128229337980926
1983-07-15,6.5,7.311445379555438
1983-07-16,7.9,6.888354716089922
1983-07-17,4.1,7.414069744041847
1983-07-18,5.4,5.698935083223288
1983-07-19,7.5,5.543564630638572
1983-07-20,3.9,6.553895533366332
1983-07-21,2.5,5.189361756513425
1983-07-22,5.3,3.7951343387373564
1983-07-23,6.6,4.574356281625342
1983-07-24,0.0,5.61443500689939
1983-07-25,0.7,2.761338793240135
1983-07-26,7.6,1.691099122736537
1983-07-27,12.3,4.664803492776946
1983-07-28,9.2,8.62769442768602
1983-07-29,9.6,8.938957877380872
1983-07-30,9.5,9.287586408915997
1983-07-31,10.0,9.398711442246395
1983-08-01,7.7,9.712515058715026
1983-08-02,8.0,8.665989047119249
1983-08-03,8.3,8.31936130228556
1983-08-04,8.3,8.309284357438512
1983-08-05,4.5,8.304455580173242
1983-08-06,6.5,6.323369894906488
1983-08-07,9.4,6.416036788064984
1983-08-08,9.4,7.962117587281499
1983-08-09,10.5,8.71036125394035
1983-08-10,10.7,9.647016357585393
1983-08-11,9.9,10.20079665546406
1983-08-12,7.6,10.04295911564055
1983-08-13,5.8,8.767683737552385
1983-08-14,8.5,7.205180023404409
1983-08-15,13.8,7.887160345705273
1983-08-16,14.3,10.963866554809982
1983-08-17,8.3,12.766654760086485
1983-08-18,5.3,10.41753818816854
1983-08-19,3.0,7.752264525450432
1983-08-20,5.2,5.150731603222874
1983-08-21,10.3,5.177955021276407
1983-08-22,11.1,7.891755628451481
1983-08-23,10.5,9.614455565237268
1983-08-24,9.0,10.095389360506871
1983-08-25,13.0,9.507311099803205
1983-08-26,6.4,11.375223853507698
1983-08-27,8.4,8.751873324387635
1983-08-28,6.7,8.56647410474608
1983-08-29,8.3,7.582654331106209
1983-08-30,11.2,7.960754741054462
1983-08-31,10.0,9.657204567467115
1983-09-01,10.1,9.837822247748601
1983-09-02,10.6,9.975587937548864
1983-09-03,10.9,10.303613768206567
1983-09-04,5.7,10.617192093505217
1983-09-05,9.5,8.049305732190222
1983-09-06,10.4,8.808901387877128
1983-09-07,11.1,9.631990746986089
1983-09-08,12.2,10.393673735486502
1983-09-09,10.6,11.336677643591782
1983-09-10,8.8,10.952265115266862
1983-09-11,9.2,9.835860613046796
1983-09-12,5.5,9.50495759541571
1983-09-13,7.1,7.4066071208641215
1983-09-14,6.5,7.243866709685374
1983-09-15,4.3,6.851685684379808
1983-09-16,5.0,5.500806944121951
1983-09-17,11.2,5.234014484485739
1983-09-18,7.5,8.353285263962157
1983-09-19,12.0,7.904488973478577
1983-09-20,13.6,10.047588008276561
1983-09-21,8.3,11.962187332233365
1983-09-22,8.5,10.022414051640634
1983-09-23,12.9,9.229028845007022
1983-09-24,7.7,11.130083856010021
1983-09-25,7.6,9.368890921554513
1983-09-26,3.5,8.458522287802323
1983-09-27,10.4,5.862106699603843
1983-09-28,15.4,8.20515148181178
1983-09-29,10.6,11.883350217832053
1983-09-30,9.6,11.212274744769768
1983-10-01,9.3,10.399316699082988
1983-10-02,13.9,9.847095152639643
1983-10-03,7.7,11.872616618981962
1983-10-04,9.5,9.809744480410165
1983-10-05,7.6,9.657049766465267
1983-10-06,6.9,8.6412856479946
1983-10-07,6.8,7.773548773238545
1983-10-08,5.8,7.286149404970457
1983-10-09,6.0,6.540451409378152
1983-10-10,8.3,6.268662036874152
1983-10-11,9.1,7.2835049083301255
1983-10-12,12.5,8.191730040815699
1983-10-13,13.2,10.376588362636735
1983-10-14,16.2,11.851842607315811
1983-10-15,12.5,14.17548083971425
1983-10-16,11.8,13.28284166444596
1983-10-17,10.6,12.51125047192859
1983-10-18,10.0,11.516532613269128
1983-10-19,12.2,10.722582480345817
1983-10-20,8.9,11.493604437500707
1983-10-21,10.3,10.145470332733975
1983-10-22,7.5,10.22600863696834
1983-10-23,11.6,8.804735280475878
1983-10-24,12.6,10.255351646368014
1983-10-25,12.9,11.470291299254441
1983-10-26,11.7,12.217056099774858
1983-10-27,14.0,11.94747857621217
1983-10-28,12.3,13.015604651993275
1983-10-29,9.0,12.642898879411238
1983-10-30,9.2,10.75443915095313
1983-10-31,9.8,9.939515230971063
1983-11-01,11.8,9.866397844817406
1983-11-02,10.6,10.872713715450608
1983-11-03,12.6,10.730936985097099
1983-11-04,11.0,11.702539573982211
1983-11-05,8.2,11.337152060967188
1983-11-06,7.5,9.710143663587218
1983-11-07,13.6,8.550694721280614
1983-11-08,14.8,11.15471372265365
1983-11-09,10.9,13.05554916823349
1983-11-10,7.7,11.93519807759791
1983-11-11,10.2,9.768691640147063
1983-11-12,10.8,9.990797656770502
1983-11-13,10.8,10.403881271718223
1983-11-14,12.5,10.60583992332091
1983-11-15,13.2,11.572505939159555
1983-11-16,8.7,12.408089907300258
1983-11-17,5.7,10.522022867834806
1983-11-18,9.8,8.039517947273701
1983-11-19,7.3,8.950110189380972
1983-11-20,10.8,8.110450578261776
1983-11-21,10.0,9.47261563607379
1983-11-22,16.2,9.73957341572499
1983-11-23,15.0,13.038936565108205
1983-11-24,14.5,14.080324185008761
1983-11-25,15.9,14.30117540412396
1983-11-26,14.9,15.138434349639315
1983-11-27,14.2,15.013649441486375
1983-11-28,15.8,14.589764157935292
1983-11-29,17.2,15.219658398513895
1983-11-30,17.6,16.253168303993
1983-12-01,12.1,16.960070157389
1983-12-02,11.4,14.440015520699811
1983-12-03,13.0,12.841193313638666
1983-12-04,13.2,12.925025611867195
1983-12-05,12.0,13.068856026874958
1983-12-06,15.3,12.510383464176838
1983-12-07,12.7,13.96322337791832
1983-12-08,12.1,13.306323349894631
1983-12-09,13.8,12.680123790631779
1983-12-10,10.9,13.26106081861129
1983-12-11,12.0,12.038538125893297
1983-12-12,16.5,12.018540960398775
1983-12-13,15.0,14.329065056132073
1983-12-14,11.2,14.678334355874522
1983-12-15,13.9,12.89156268718256
1983-12-16,15.0,13.40793865197578
1983-12-17,14.8,14.221150045131154
1983-12-18,15.0,14.517447388590181
1983-12-19,13.3,14.764535400675783
1983-12-20,20.4,14.01607317612958
1983-12-21,18.0,17.259052521485827
1983-12-22,12.2,17.643335171711993
1983-12-23,16.7,14.903786924609005
1983-12-24,13.8,15.801484897794287
1983-12-25,17.5,14.807505475878365
1983-12-26,15.0,16.14013887115662
1983-12-27,13.9,15.57724681928132
1983-12-28,11.1,14.749942364811151
1983-12-29,16.1,12.934533861106969
1983-12-30,20.4,14.500399502941168
1983-12-31,18.0,17.402647320202725
1984-01-01,19.5,17.703593030028212
1984-01-02,17.1,18.60282644516993
1984-01-03,17.1,17.85489019298116
1984-01-04,12.0,17.481832641897032
