,daily_min_temp,forecast
1982-07-17,3.7,5.0375302109413385
1982-07-18,3.9,3.686485699515475
1982-07-19,5.2,3.614840589002986
1982-07-20,-0.2,4.64274634843623
1982-07-21,-0.8,1.8067949488434338
1982-07-22,0.9,0.18363423789742547
1982-07-23,3.5,0.23460150192308418
1982-07-24,6.6,2.5234101496193135
1982-07-25,9.5,4.657376572098252
1982-07-26,9.0,8.05547263271737
1982-07-27,3.5,9.129563527091301
1982-07-28,4.5,5.871895252396307
1982-07-29,5.7,5.019006161434351
1982-07-30,5.6,4.9516554267943516
1982-07-31,7.1,5.189653889057209
1982-08-01,9.7,6.342894643233092
1982-08-02,8.3,8.639675612268793
1982-08-03,9.1,8.457145292858206
1982-08-04,2.8,8.523063811040123
1982-08-05,2.2,5.166640802025495
1982-08-06,4.5,2.839397698780259
1982-08-07,3.8,4.147227390466514
1982-08-08,3.8,4.255675948265025
1982-08-09,6.2,4.3276190153762615
1982-08-10,11.5,5.598229917870837
1982-08-11,10.2,8.95972449871837
1982-08-12,7.9,9.639015217466428
1982-08-13,9.0,8.471898635814792
1982-08-14,9.5,8.908104265880215
1982-08-15,6.0,9.348900392003415
1982-08-16,8.2,6.689610982764721
1982-08-17,9.2,7.971531830984573
1982-08-18,4.3,8.44914031059715
1982-08-19,6.6,5.96256894313044
1982-08-20,9.4,6.698391335076324
1982-08-21,13.2,8.840161456967474
1982-08-22,6.6,11.844337510247458
1982-08-23,5.1,7.971515830192067
1982-08-24,12.1,5.940978376680949
1982-08-25,11.2,9.790923863761194
1982-08-26,8.5,10.774811217379167
1982-08-27,4.6,9.339221541575396
1982-08-28,7.0,5.966775053245048
1982-08-29,14.2,6.925944942636356
1982-08-30,12.7,10.979697724144597
1982-08-31,7.6,12.30811621718686
1982-09-01,4.0,9.786005057049856
1982-09-02,10.0,6.645356288610866
1982-09-03,10.5,8.744392059920013
1982-09-04,5.0,9.263591995499464
1982-09-05,4.5,6.671143974916738
1982-09-06,8.2,5.34064007071961
1982-09-07,4.3,7.099256390445214
1982-09-08,9.8,5.352568660400179
1982-09-09,5.8,7.593802183338313
1982-09-10,5.0,6.994577234694409
1982-09-11,8.5,5.408881958454626
1982-09-12,9.0,7.322295270182103
1982-09-13,3.6,8.582926662966003
1982-09-14,6.7,6.330756225287112
1982-09-15,6.7,6.5789365964604265
1982-09-16,10.1,6.014366022175395
1982-09-17,15.0,8.265598734968313
1982-09-18,8.9,12.283843643283578
1982-09-19,5.7,10.264851494429266
1982-09-20,4.2,7.719384879061666
1982-09-21,4.0,5.2477123411596915
1982-09-22,5.3,4.937696271111763
1982-09-23,6.3,4.794699377510277
1982-09-24,8.5,5.8079616526846785
1982-09-25,11.5,7.550631887794098
1982-09-26,7.7,10.51497802806177
1982-09-27,9.2,8.895854547884134
1982-09-28,7.8,8.51203451375708
1982-09-29,6.3,8.142328979176433
1982-09-30,6.3,7.016689309862431
1982-10-01,8.6,6.510996001332614
1982-10-02,6.1,7.704053657996609
1982-10-03,13.2,6.354990279083066
1982-10-04,9.9,10.686797836948026
1982-10-05,4.7,9.894169250780674
1982-10-06,5.8,7.17704034861529
1982-10-07,14.9,6.631934947411663
1982-10-08,10.7,11.65486392263167
1982-10-09,8.6,11.186503522806442
1982-10-10,9.4,9.238406905875022
1982-10-11,5.7,9.338097364497678
1982-10-12,10.9,7.349440719568236
1982-10-13,13.1,9.1627973962226
1982-10-14,10.4,11.164206847667657
1982-10-15,8.2,10.466601028242257
1982-10-16,9.8,9.655135850012595
1982-10-17,7.5,9.303958245269595
1982-10-18,5.8,8.563742176358142
1982-10-19,9.8,7.5120091604000025
1982-10-20,7.9,9.159665856687896
1982-10-21,8.7,8.530817321680734
1982-10-22,10.0,8.06866515804462
1982-10-23,10.6,9.011408121485495
1982-10-24,8.0,9.867772726517748
1982-10-25,10.2,8.89586981575913
1982-10-26,15.1,9.454253766009936
1982-10-27,13.9,12.047776411791666
1982-10-28,9.2,13.431008345176464
1982-10-29,9.0,10.77118260842841
1982-10-30,13.2,10.019227641724715
1982-10-31,7.0,12.095992065343145
1982-11-01,10.6,9.957966073173735
1982-11-02,6.9,10.313347727642414
1982-11-03,9.5,8.08762787312546
1982-11-04,12.5,8.757915455644815
1982-11-05,13.6,10.589969029472083
1982-11-06,17.7,12.139606543080998
1982-11-07,16.0,15.055720610000604
1982-11-08,11.3,15.222700381909489
1982-11-09,10.5,13.468569817171792
1982-11-10,14.4,11.471781417213139
1982-11-11,10.3,13.202723849116284
1982-11-12,9.0,12.071427410340167
1982-11-13,11.1,10.958525197795447
1982-11-14,14.5,10.996277436309178
1982-11-15,18.0,12.307399309909803
1982-11-16,12.8,15.273072125231387
1982-11-17,10.7,13.978980203683088
1982-11-18,9.1,12.430079050783386
1982-11-19,8.7,10.671469144423142
1982-11-20,12.4,9.218651670238735
1982-11-21,12.6,11.125197522547412
1982-11-22,10.3,11.491050007521432
1982-11-23,13.7,11.041104187803729
1982-11-24,16.0,12.692351212936762
1982-11-25,15.8,14.880650454321618
1982-11-26,12.1,15.379880279561494
1982-11-27,12.5,13.307117843446678
1982-11-28,12.2,12.813039059148863
1982-11-29,13.7,12.465492934002517
1982-11-30,16.1,13.159867302064264
1982-12-01,15.5,14.590778853460488
1982-12-02,10.3,14.704517228188358
1982-12-03,10.5,12.754460156943988
1982-12-04,11.0,11.185784888440951
1982-12-05,11.9,11.299400709669095
1982-12-06,13.0,11.949778898790175
1982-12-07,12.2,12.960716978846227
1982-12-08,10.6,12.533840066430841
1982-12-09,13.0,11.171952299818349
1982-12-10,13.0,12.011012224024196
1982-12-11,12.2,12.500926647030164
1982-12-12,12.6,12.456830583614618
1982-12-13,18.7,12.458767101142195
1982-12-14,15.2,15.17765955784811
1982-12-15,15.3,15.45539065739102
1982-12-16,13.9,14.97108457179057
1982-12-17,15.8,14.646595167460267
1982-12-18,13.0,15.580162108996012
1982-12-19,13.0,14.738720623655297
1982-12-20,13.7,13.788420966882873
1982-12-21,12.0,13.405866877139463
1982-12-22,10.8,12.608279608906
1982-12-23,15.6,11.662150836933467
1982-12-24,15.3,13.757548385712491
1982-12-25,13.9,14.568086884037925
1982-12-26,13.0,13.744073626129076
1982-12-27,15.3,13.636478354667272
1982-12-28,16.3,14.050154630384867
1982-12-29,15.8,15.429068278320699
1982-12-30,17.7,15.917073706762201
1982-12-31,16.3,17.267175100281058
1983-01-01,18.4,16.714737188280477
1983-01-02,15.0,17.201728601490007
1983-01-03,10.9,15.98492516019615
1983-01-04,11.4,13.453728925135755
1983-01-05,14.8,12.473350953690117
1983-01-06,12.1,13.68407554647735
1983-01-07,12.8,12.387226244984396
1983-01-08,16.2,12.897683777640136
1983-01-09,15.5,14.175319507618196
1983-01-10,13.0,15.087511814384394
1983-01-11,10.5,14.353482438771524
1983-01-12,9.1,12.815859838252013
1983-01-13,10.5,10.843462306874645
1983-01-14,11.8,10.25499594338783
1983-01-15,12.7,10.893626805168493
1983-01-16,12.7,11.89322432692478
1983-01-17,11.5,12.471742881291563
1983-01-18,13.8,11.93446412446747
1983-01-19,13.3,12.42724212850946
1983-01-20,11.6,13.23057710676787
1983-01-21,15.4,11.988159198417609
1983-01-22,12.4,13.932232618309312
1983-01-23,16.9,13.428183123656554
1983-01-24,14.7,15.586986109330775
1983-01-25,10.6,15.131834587373953
1983-01-26,15.6,12.4586035945216
1983-01-27,10.7,13.884383699630751
1983-01-28,12.6,12.373726141071668
1983-01-29,13.8,12.62281360036706
1983-01-30,14.3,13.204740821622174
1983-01-31,14.0,13.271146681668878
1983-02-01,18.1,13.947664177227104
1983-02-02,17.3,15.68116484296866
1983-02-03,13.0,16.644305290826065
1983-02-04,16.0,15.174512478013462
1983-02-05,14.9,15.925824770912143
1983-02-06,16.2,15.355421819504656
1983-02-07,20.3,15.470909785882627
1983-02-08,22.5,17.618558835332514
1983-02-09,17.2,20.2288782600614
1983-02-10,15.9,18.82122313689471
1983-02-11,16.8,17.384879572057777
1983-02-12,13.8,16.61937866949047
1983-02-13,12.8,15.586415568947057
1983-02-14,14.0,13.824191447957219
1983-02-15,17.5,13.982978779623773
1983-02-16,21.5,16.132140395502454
1983-02-17,16.8,19.192690679625855
1983-02-18,13.6,17.917010614522937
1983-02-19,14.5,15.551034106823082
1983-02-20,14.2,14.831945507285178
1983-02-21,15.7,14.52061982614374
1983-02-22,19.7,15.236553019444598
1983-02-23,17.4,17.47270125717632
1983-02-24,14.4,16.921496338625214
1983-02-25,16.9,16.026286325205216
1983-02-26,19.1,16.13520113281422
1983-02-27,20.4,17.71095420540751
1983-02-28,20.1,19.499958870558785
1983-03-01,19.9,20.043278154417447
1983-03-02,22.0,19.872329149627653
1983-03-03,20.5,20.720467758008013
1983-03-04,22.1,20.409550834001404
1983-03-05,20.6,21.279764047618436
1983-03-06,15.0,21.117185432751604
1983-03-07,20.6,18.04323877789826
1983-03-08,21.5,18.77007740699542
1983-03-09,16.2,20.48083560141882
1983-03-10,14.1,18.12868853434997
1983-03-11,14.5,16.282956481237964
1983-03-12,21.1,15.813734998452103
1983-03-13,15.9,18.619826699448843
1983-03-14,15.2,17.261457139594484
1983-03-15,13.1,16.045798586765574
1983-03-16,13.2,14.457514447866327
1983-03-17,12.5,13.846492547957043
1983-03-18,15.2,13.287280711315077
1983-03-19,17.6,14.289053277798075
1983-03-20,15.5,15.364076966795224
1983-03-21,16.7,15.730094496193463
1983-03-22,16.3,15.89272904506002
1983-03-23,15.1,16.23185074122158
1983-03-24,12.7,16.20656043821052
1983-03-25,10.0,14.659493084545396
1983-03-26,11.4,12.252377197201326
1983-03-27,12.6,11.557123935706239
1983-03-28,10.7,11.924994636380118
1983-03-29,10.0,11.31170156238292
1983-03-30,13.9,10.797323006492233
1983-03-31,13.4,12.450171416163803
1983-04-01,12.5,12.376328276390645
1983-04-02,12.8,12.754686460306528
1983-04-03,7.8,12.47031894179836
1983-04-04,11.1,10.2802828080395
1983-04-05,10.7,11.178347482257536
1983-04-06,7.1,11.062103883661846
1983-04-07,6.7,9.04985355718678
1983-04-08,5.7,7.620994552812709
1983-04-09,9.1,6.453743825591002
1983-04-10,15.2,7.791082517081694
1983-04-11,15.5,11.730483387931741
1983-04-12,11.1,13.871638220154598
1983-04-13,11.7,11.856012873807662
1983-04-14,11.5,12.093523034824257
1983-04-15,9.8,11.416772926037279
1983-04-16,6.2,10.76416311358702
1983-04-17,6.7,8.88019527216676
1983-04-18,7.5,7.78886903540033
1983-04-19,8.8,7.591743217076766
1983-04-20,8.0,7.9846794887373935
1983-04-21,10.4,7.86523393647162
1983-04-22,14.5,9.269792382260311
1983-04-23,16.5,12.257832097071839
1983-04-24,14.1,14.66342782518402
1983-04-25,10.5,13.810232566633193
1983-04-26,12.6,12.32438528703787
1983-04-27,13.0,12.080223220601908
1983-04-28,8.7,12.69416460929609
1983-04-29,10.1,11.020282391764606
1983-04-30,12.0,10.597259380554718
1983-05-01,12.5,11.325804753981204
1983-05-02,13.5,11.703743989827917
1983-05-03,13.7,12.576153229304266
1983-05-04,13.5,13.317061044846987
1983-05-05,10.7,13.638752327734917
1983-05-06,13.0,12.05324593653033
1983-05-07,11.6,11.984776184470642
1983-05-08,13.0,12.112994807625357
1983-05-09,11.2,12.207509503120312
1983-05-10,13.5,11.72256334452337
1983-05-11,12.9,13.162414521109397
1983-05-12,6.8,13.122089660950936
1983-05-13,10.0,9.723210415246898
1983-05-14,14.5,9.640057535912723
1983-05-15,11.7,12.111815377021207
1983-05-16,6.7,12.02203566242473
1983-05-17,4.6,9.434903065336313
1983-05-18,4.9,6.856883505087748
1983-05-19,7.4,5.185916772274118
1983-05-20,8.3,6.745004609637322
1983-05-21,7.5,7.182125027676442
1983-05-22,6.2,7.44527287919266
1983-05-23,7.8,7.256175211774444
1983-05-24,13.2,7.5680110594090175
1983-05-25,11.9,10.609806031722355
1983-05-26,6.5,11.14895168300681
1983-05-27,8.3,8.542359199370985
1983-05-28,12.1,8.475103208135561
1983-05-29,9.3,10.536930330238073
1983-05-30,7.5,9.924233213325003
1983-05-31,9.3,8.110896240205532
1983-06-01,11.0,9.094224848716937
1983-06-02,10.8,9.684411741240467
1983-06-03,5.3,10.339486108288773
1983-06-04,7.6,8.220075053859082
1983-06-05,5.6,7.989486393455321
1983-06-06,7.2,6.747792480500595
1983-06-07,9.6,6.748951432057181
1983-06-08,7.0,8.131248315086546
1983-06-09,8.3,7.657236776467929
1983-06-10,7.8,8.105128077813532
1983-06-11,4.7,7.962802617097334
1983-06-12,6.8,5.765086913109054
1983-06-13,7.2,6.683246521501443
1983-06-14,8.3,6.551156030850124
1983-06-15,9.5,7.450652324717169
1983-06-16,4.7,9.029606504972516
1983-06-17,3.0,6.876820030539546
1983-06-18,1.5,4.897779548194166
1983-06-19,2.5,2.882294454086517
1983-06-20,6.2,2.5497679731970653
1983-06-21,11.6,4.59803791510182
1983-06-22,6.6,8.434245744209559
1983-06-23,6.6,7.416188760976318
1983-06-24,8.0,6.514266846607384
1983-06-25,7.9,7.669588412125754
1983-06-26,3.3,7.410618964124703
1983-06-27,3.9,5.292524573601817
1983-06-28,6.0,5.009307293939286
1983-06-29,4.0,5.572131592765437
1983-06-30,5.5,4.767011948069524
1983-07-01,8.5,4.9658820430426776
1983-07-02,9.8,6.722591519968495
1983-07-03,9.5,8.54977442053921
1983-07-04,7.2,9.097185950663835
1983-07-05,8.1,8.069500955387939
1983-07-06,8.0,7.6333579673537315
1983-07-07,8.5,8.199840131156254
1983-07-08,8.8,7.922048928529773
1983-07-09,8.3,8.404050226785769
1983-07-10,2.4,8.816104309216914
1983-07-11,4.9,5.473499145540787
1983-07-12,5.9,5.198166107694826
1983-07-13,6.7,5.427165273981594
1983-07-14,8.4,6.0330663112968415
1983-07-15,6.5,7.467689407042713
1983-07-16,7.9,6.970086405684477
1983-07-17,4.1,7.443602249076658
1983-07-18,5.4,5.255260816078414
1983-07-19,7.5,5.709204208895579
1983-07-20,3.9,6.216179636990554
1983-07-21,2.5,5.033506934167645
1983-07-22,5.3,4.1018305459552655
1983-07-23,6.6,4.777104797285236
1983-07-24,0.0,5.765061347274548
1983-07-25,0.7,2.6831191698888865
1983-07-26,7.6,1.6093040433604568
1983-07-27,12.3,4.819384666243625
1983-07-28,9.2,8.762214297887041
1983-07-29,9.6,8.938237149167044
1983-07-30,9.5,8.86259937072914
1983-07-31,10.0,9.594803012621615
1983-08-01,7.7,9.339958075330001
1983-08-02,8.0,8.475569041429793
1983-08-03,8.3,8.641237030269789
1983-08-04,8.3,8.524978770320747
1983-08-05,4.5,8.363365521512074
1983-08-06,6.5,6.212043013238947
1983-08-07,9.4,6.4150902545726005
1983-08-08,9.4,8.197995637164412
1983-08-09,10.5,8.816196155323377
1983-08-10,10.7,9.645669569118184
1983-08-11,9.9,9.78065608860935
1983-08-12,7.6,10.240658393999013
1983-08-13,5.8,8.360898814306514
1983-08-14,8.5,7.00454300652743
1983-08-15,13.8,8.210068176176232
1983-08-16,14.3,11.204747859218738
1983-08-17,8.3,12.792104941158163
1983-08-18,5.3,10.316928054602117
1983-08-19,3.0,7.762235109625444
1983-08-20,5.2,5.352186351256992
1983-08-21,10.3,5.272075160718649
1983-08-22,11.1,7.91408431968846
1983-08-23,10.5,9.214471931672472
1983-08-24,9.0,10.283965056423776
1983-08-25,13.0,9.07866981352011
1983-08-26,6.4,11.230095568539312
1983-08-27,8.4,9.127700176785309
1983-08-28,6.7,8.807616267078293
1983-08-29,8.3,7.518513121687345
1983-08-30,11.2,7.804901032867405
1983-08-31,10.0,9.656999899716949
1983-09-01,10.1,10.081493724591594
1983-09-02,10.6,10.15396620217453
1983-09-03,10.9,10.34568269386555
1983-09-04,5.7,10.209566344006204
1983-09-05,9.5,8.168921566434642
1983-09-06,10.4,8.422844091750282
1983-09-07,11.1,9.409460308773182
1983-09-08,12.2,10.791321161519047
1983-09-09,10.6,11.580327674323629
1983-09-10,8.8,10.91643232538269
1983-09-11,9.2,9.70758258345741
1983-09-12,5.5,9.477854441570214
1983-09-13,7.1,7.606688521332748
1983-09-14,6.5,7.405066699600861
1983-09-15,4.3,6.882945904705044
1983-09-16,5.0,5.009872089785433
1983-09-17,11.2,5.391799905245426
1983-09-18,7.5,8.04667062351646
1983-09-19,12.0,7.714466188708096
1983-09-20,13.6,10.505717048766048
1983-09-21,8.3,12.229413352461442
1983-09-22,8.5,9.947558963369657
1983-09-23,12.9,9.088503531580471
1983-09-24,7.7,11.093298207400196
1983-09-25,7.6,9.572596963059448
1983-09-26,3.5,8.598150477601001
1983-09-27,10.4,5.80815107217719
1983-09-28,15.4,7.75739139521404
1983-09-29,10.6,12.20037800558778
1983-09-30,9.6,10.870866246870976
1983-10-01,9.3,10.230688712184211
1983-10-02,13.9,10.266844263761518
1983-10-03,7.7,12.078616915142304
1983-10-04,9.5,9.708004868620764
1983-10-05,7.6,9.568021282953987
1983-10-06,6.9,8.507036946707952
1983-10-07,6.8,7.943474595280117
1983-10-08,5.8,7.372106486768205
1983-10-09,6.0,6.586125655635345
1983-10-10,8.3,5.879792069654044
1983-10-11,9.1,7.507605625495664
1983-10-12,12.5,7.841371127231171
1983-10-13,13.2,10.264932204912311
1983-10-14,16.2,12.39431408431776
1983-10-15,12.5,14.351516086627631
1983-10-16,11.8,13.209018352209043
1983-10-17,10.6,12.401184948362872
1983-10-18,10.0,11.364401438503803
1983-10-19,12.2,10.882559594296909
1983-10-20,8.9,11.581451202971095
1983-10-21,10.3,10.176090431790707
1983-10-22,7.5,9.865164272923828
1983-10-23,11.6,9.001855139410214
1983-10-24,12.6,9.943679464042248
1983-10-25,12.9,11.369325151731
1983-10-26,11.7,12.776562874263364
1983-10-27,14.0,12.045044153320534
1983-10-28,12.3,12.936943462047518
1983-10-29,9.0,12.524857212834167
1983-10-30,9.2,10.57246691803067
1983-10-31,9.8,10.108443677321977
1983-11-01,11.8,9.90374674566093
1983-11-02,10.6,10.945986447357798
1983-11-03,12.6,10.3566029401866
1983-11-04,11.0,11.984415886883452
1983-11-05,8.2,11.041241982406367
1983-11-06,7.5,9.558164707211093
1983-11-07,13.6,9.028254098452992
1983-11-08,14.8,11.311303205079321
1983-11-09,10.9,13.003726679828265
1983-11-10,7.7,11.776997511502634
1983-11-11,10.2,9.55984493392066
1983-11-12,10.8,10.171732230225576
1983-11-13,10.8,10.483260789230057
1983-11-14,12.5,10.668394047143432
1983-11-15,13.2,11.24676543175561
1983-11-16,8.7,12.685650970484046
1983-11-17,5.7,10.164483209312866
1983-11-18,9.8,7.829882481506316
1983-11-19,7.3,9.50147292706199
1983-11-20,10.8,8.247456220775224
1983-11-21,10.0,9.363955978271871
1983-11-22,16.2,9.549079360514375
1983-11-23,15.0,12.962650508892086
1983-11-24,14.5,14.34079695066101
1983-11-25,15.9,14.405872875415717
1983-11-26,14.9,15.23689739713624
1983-11-27,14.2,14.687708352766272
1983-11-28,15.8,14.783187027198577
1983-11-29,17.2,14.84241658055958
1983-11-30,17.6,16.150474207878332
1983-12-01,12.1,17.517640251118713
1983-12-02,11.4,14.582227047481645
1983-12-03,13.0,12.659558441590057
1983-12-04,13.2,12.76815793099346
1983-12-05,12.0,12.931079900478066
1983-12-06,15.3,12.702782663662285
1983-12-07,12.7,14.076653536551266
1983-12-08,12.1,13.372144874572575
1983-12-09,13.8,12.327848063894171
1983-12-10,10.9,13.475348081152916
1983-12-11,12.0,11.661961044506647
1983-12-12,16.5,11.902011323788575
1983-12-13,15.0,14.840339558615478
1983-12-14,11.2,14.842669185542865
1983-12-15,13.9,12.746319401271426
1983-12-16,15.0,13.275536467382933
1983-12-17,14.8,14.09104687176083
1983-12-18,15.0,14.758992009943398
1983-12-19,13.3,14.850898760009976
1983-12-20,20.4,14.061911618784663
1983-12-21,18.0,16.981807841548914
1983-12-22,12.2,17.84765001305318
1983-12-23,16.7,14.516204482984246
1983-12-24,13.8,15.731458064843583
1983-12-25,17.5,15.260219918202845
1983-12-26,15.0,16.26069424518194
1983-12-27,13.9,15.464248341747258
1983-12-28,11.1,14.619620792346971
1983-12-29,16.1,12.761275159317842
1983-12-30,20.4,14.735452100943625
1983-12-31,18.0,17.515993966359087
1984-01-01,19.5,17.854551933405105
1984-01-02,17.1,18.313738067202863
1984-01-03,17.1,17.961903859931937
1984-01-04,12.0,17.13921028874402
